file	nuc_num	celltype	area	dapi_intensity	a647_intensity	a488_intensity
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	14	NES	29252	1637422955.000000	316695136.000000	522521289.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	15	NES	26959	1650728866.000000	277021454.000000	549572244.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	16	NES	22205	1675377371.000000	234199378.000000	490314778.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	17	NES	43763	3785523529.000000	470814575.000000	821395685.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	18	NES	26974	1608776386.000000	277918685.000000	485433838.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	19	NES	24412	1546028496.000000	252728282.000000	430351685.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	20	NES	26417	2683121976.000000	294741218.000000	634519652.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	21	NES	19544	1850107726.000000	209851874.000000	458635368.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	22	NES	27055	2948316882.000000	309658833.000000	649889874.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	23	NES	31917	3304018693.000000	343877600.000000	635909463.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	24	NES	24776	1569618994.000000	250881372.000000	435819914.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	25	NES	21459	1652024327.000000	218007815.000000	431042264.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	26	NES	14655	1488411650.000000	162041608.000000	397126572.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	27	NES	24093	3250565199.000000	275055795.000000	756773084.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	28	NES	21131	2153899967.000000	236105752.000000	549023188.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	29	NES	27927	2675501410.000000	314903802.000000	705162505.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	30	NES	18561	1271409495.000000	196681956.000000	374219239.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	31	NES	12146	1314643486.000000	135980659.000000	295667798.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	32	NES	15159	1675169323.000000	163924329.000000	395549429.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	33	NES	17484	1738268423.000000	188199741.000000	432311253.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_005/dw_dapi_001.tiff	34	NES	22374	1922010240.000000	239869185.000000	534012094.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	1	NES	30487	2269112182.000000	353495147.000000	726130999.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	2	NES	24041	1785165601.000000	249059814.000000	445421685.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	3	NES	35478	3316731558.000000	390096967.000000	814755707.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	4	NES	23803	1778368303.000000	251740131.000000	507529757.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	5	NES	21634	1846608371.000000	257554443.000000	511988703.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	6	NES	23350	1761071282.000000	248977312.000000	524180939.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	7	NES	23491	1879298212.000000	254109182.000000	531356971.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	8	NES	25732	1658802535.000000	261486156.000000	447362976.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	9	NES	36172	2620725072.000000	444708643.000000	821934997.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	10	NES	22023	2058584923.000000	250902015.000000	547190067.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	11	NES	32641	3027066016.000000	388605365.000000	759152071.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	12	NES	30676	2985202738.000000	365097601.000000	717179234.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	13	NES	24858	1753667562.000000	262462729.000000	470057754.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	14	NES	27765	2009051593.000000	318458749.000000	586314296.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	15	NES	24975	1925845450.000000	257245842.000000	601557075.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	16	NES	22343	1901319317.000000	245121428.000000	479189978.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	17	NES	24822	2044066729.000000	259367211.000000	539561249.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	18	NES	26729	1890093624.000000	275557564.000000	509944944.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	19	NES	31674	3138843133.000000	376889393.000000	751260355.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	20	NES	24465	1784232645.000000	258837555.000000	511861575.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	21	NES	27013	2035081972.000000	285995002.000000	580909235.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	22	NES	22967	1771452353.000000	236959515.000000	485022802.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	23	NES	24976	2225344542.000000	256704639.000000	563676785.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	24	NES	27871	1802159739.000000	290048492.000000	534628540.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	25	NES	28875	1841338289.000000	296203949.000000	539138608.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	26	NES	21017	1707157112.000000	222197558.000000	407432633.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	27	NES	26418	1789298069.000000	275402186.000000	495712145.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	28	NES	27262	1998215488.000000	282348379.000000	582219490.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	29	NES	17725	1252510173.000000	194518110.000000	288948261.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	30	NES	23145	1870369002.000000	252549374.000000	540200632.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	31	NES	12872	920117421.000000	131729859.000000	274272014.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	32	NES	15121	1083700451.000000	155537006.000000	338804491.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	33	NES	33089	3492962795.000000	370639841.000000	720662525.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	34	NES	29238	1778837543.000000	304606382.000000	567629921.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_006/dw_dapi_001.tiff	35	NES	27155	3894929833.000000	294639598.000000	740264297.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	1	NES	17881	1897092496.000000	246311220.000000	456061846.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	2	NES	28541	2191071865.000000	370183796.000000	543879345.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	3	NES	23624	2058751279.000000	347885381.000000	669800431.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	4	NES	25505	2001237543.000000	339246739.000000	608112162.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	5	NES	29882	3058892067.000000	469992834.000000	735713362.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	6	NES	17789	1705035977.000000	236978301.000000	368928205.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	7	NES	24560	1806271360.000000	321373419.000000	469863749.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	8	NES	20752	2001225660.000000	286420279.000000	495332430.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	9	NES	22255	2120644513.000000	323644175.000000	575269821.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	10	NES	32175	2211213488.000000	433291341.000000	660758731.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	11	NES	26790	2327280113.000000	384189088.000000	690111724.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	12	NES	20862	2120061442.000000	283400188.000000	504758031.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	13	NES	26597	2611953406.000000	441941375.000000	616562391.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	14	NES	20874	1963912543.000000	292426940.000000	497292544.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	15	NES	25194	2129583597.000000	363537334.000000	576681716.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	16	NES	23211	2232517969.000000	348825010.000000	632987718.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	17	NES	19230	2214740968.000000	269075468.000000	446728650.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	18	NES	31281	2868690010.000000	476765995.000000	756988900.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	19	NES	20899	2422915468.000000	359306211.000000	693248664.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	20	NES	20633	2153724848.000000	308286742.000000	587102998.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	21	NES	21629	2428983237.000000	330283149.000000	570832298.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	22	NES	29204	3599241475.000000	511278905.000000	777769995.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	23	NES	16082	1501460598.000000	240926226.000000	651710968.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	24	NES	24715	2802774107.000000	431093355.000000	637568606.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	25	NES	21149	3070925771.000000	324986122.000000	719917993.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	26	NES	25048	3865460449.000000	409451629.000000	820423207.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	27	NES	25182	2089157059.000000	346352204.000000	549699677.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	28	NES	23590	1870198212.000000	314994130.000000	508025927.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	29	NES	20367	3119578888.000000	330403595.000000	815153209.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	30	NES	16156	2112995378.000000	264972528.000000	539056969.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	31	NES	30803	3928046243.000000	506049583.000000	813197044.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	32	NES	21127	2272816415.000000	310459146.000000	518033026.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	33	NES	26681	3958971563.000000	432996519.000000	858553647.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	34	NES	26743	2578776742.000000	431242203.000000	737618739.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	35	NES	25864	1880788087.000000	338323348.000000	508057614.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	36	NES	26093	2400755526.000000	397740872.000000	737828547.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	37	NES	24653	2870954183.000000	369944962.000000	737722560.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	38	NES	28812	2420284252.000000	420066931.000000	575972960.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	39	NES	21223	2139347071.000000	304339047.000000	479222924.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	40	NES	18725	1861480881.000000	261354335.000000	445292946.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	41	NES	34171	4019137012.000000	504269713.000000	890153052.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	42	NES	26703	2222324620.000000	376650051.000000	631869778.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	43	NES	22623	2103571950.000000	317047451.000000	545201567.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	44	NES	26942	2408788194.000000	421137501.000000	679447889.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	45	NES	28326	2150335290.000000	388286431.000000	661939948.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_007/dw_dapi_001.tiff	46	NES	20260	2139291037.000000	285543440.000000	460868801.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	1	NES	26284	2204449555.000000	302090133.000000	640467433.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	2	NES	22879	2063607211.000000	245748523.000000	486932569.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	3	NES	19698	1996161746.000000	208586016.000000	438885302.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	4	NES	20912	2023806304.000000	225117779.000000	485640464.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	5	NES	23628	2280893848.000000	258313432.000000	578459005.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	6	NES	22831	2038602592.000000	241744237.000000	548363977.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	7	NES	24784	2018216285.000000	270574814.000000	637388488.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	8	NES	24465	1863404634.000000	253669090.000000	511750799.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	9	NES	27894	2140888909.000000	304173648.000000	593184168.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	10	NES	24059	1960770320.000000	249964787.000000	526430263.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	11	NES	25576	2163972256.000000	276417900.000000	504122132.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	12	NES	23089	1996384482.000000	250367147.000000	508835210.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	13	NES	35506	4161301360.000000	450954463.000000	989833592.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	14	NES	600	25414552.000000	6433676.000000	8939662.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	15	NES	40123	4158832952.000000	468908454.000000	920147326.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	16	NES	27056	2295230822.000000	308946279.000000	585334052.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	17	NES	22491	1973487972.000000	252157337.000000	515996954.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	18	NES	26479	2047845039.000000	306998032.000000	711579580.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	19	NES	28414	2010095455.000000	296660399.000000	558912459.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	20	NES	12316	959295462.000000	142711264.000000	246578710.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	21	NES	29021	1941828890.000000	307135847.000000	550463778.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	22	NES	29416	2588290606.000000	353665407.000000	646643244.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	23	NES	23714	2173747765.000000	256765642.000000	564411798.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	24	NES	21538	2067224773.000000	230167057.000000	574693126.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	25	NES	24600	1985703541.000000	255251675.000000	548331343.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	26	NES	25771	2141525302.000000	283312999.000000	616087569.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	27	NES	26797	2094747813.000000	288106885.000000	488757313.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	28	NES	23355	1822714423.000000	243706305.000000	470572836.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	29	NES	31393	3801292426.000000	355803022.000000	920168939.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	30	NES	25569	1940447237.000000	279257121.000000	580697124.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	31	NES	13208	1777808368.000000	138789687.000000	154753086.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	32	NES	23500	2197699821.000000	254362563.000000	568490293.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	33	NES	24312	2143661406.000000	264621039.000000	561871157.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	34	NES	19719	2082997849.000000	213900573.000000	474339834.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	35	NES	23625	2105235138.000000	259916960.000000	543760821.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	36	NES	30469	1912356752.000000	318426550.000000	638074633.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	37	NES	32298	3100912934.000000	412661798.000000	856326024.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	38	NES	38042	3523126286.000000	446204287.000000	846182774.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_008/dw_dapi_001.tiff	39	NES	27752	2279465483.000000	317059429.000000	695688817.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	1	NES	24363	1943380706.000000	257862137.000000	504493868.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	2	NES	25492	1885173768.000000	265646368.000000	535812030.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	3	NES	36960	3712624818.000000	408410574.000000	880388895.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	4	NES	27519	1933116931.000000	303148361.000000	540627500.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	5	NES	43295	3941047096.000000	484758283.000000	836366034.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	6	NES	41095	4119994097.000000	459200909.000000	973684916.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	7	NES	28485	1876959399.000000	298100315.000000	520711786.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	8	NES	22635	2084553259.000000	252100208.000000	521619025.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	9	NES	29981	2131016998.000000	334988948.000000	590292704.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	10	NES	27966	2103354625.000000	307377738.000000	616992255.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	11	NES	26528	2025753426.000000	295960117.000000	566613353.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	12	NES	32020	2789984867.000000	370228443.000000	721123045.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	13	NES	23642	2045571823.000000	268492686.000000	604757999.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	14	NES	23292	1984392277.000000	255145533.000000	524895094.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	15	NES	12648	1455894111.000000	179624528.000000	396641462.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	16	NES	17181	2062214649.000000	228466843.000000	499676521.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	17	NES	18390	2013787329.000000	212520151.000000	519994289.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	18	NES	23723	2213548521.000000	274354022.000000	642791558.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	19	NES	18559	1955293304.000000	206126262.000000	348640274.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	20	NES	25775	1931178426.000000	282307989.000000	496095426.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	21	NES	30841	2073037432.000000	330725017.000000	631787510.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	22	NES	22915	1260832955.000000	245168967.000000	403605597.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	23	NES	24694	1863545304.000000	260723839.000000	514832217.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	24	NES	23337	1998897537.000000	260781937.000000	540030027.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB262_20220313_009/dw_dapi_001.tiff	25	NES	24616	1974342749.000000	273574198.000000	566088372.000000
